customer_id,journey_id,touchpoint_id,touchpoint_order,timestamp,channel,campaign,device,converted,is_conversion,conversion_value
CUST-02379,JOURNEY-02379,JOURNEY-02379-T02,2,2025-01-18 05:43:00,Paid Search,Competitor Search,Mobile,1,0,0.0
CUST-02379,JOURNEY-02379,JOURNEY-02379-T03,3,2025-01-19 02:21:00,Referral,Affiliate,Mobile,1,0,0.0
CUST-02379,JOURNEY-02379,JOURNEY-02379-T04,4,2025-01-22 17:05:00,Email,Promotional Email,Mobile,1,0,0.0
CUST-02379,JOURNEY-02379,JOURNEY-02379-T05,5,2025-01-25 02:42:00,Organic Search,Educational Content,Mobile,1,1,114.83
CUST-02380,JOURNEY-02380,JOURNEY-02380-T01,1,2025-02-14 10:44:00,Email,Newsletter,Mobile,0,0,0.0
CUST-02380,JOURNEY-02380,JOURNEY-02380-T02,2,2025-02-17 13:59:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-02381,JOURNEY-02381,JOURNEY-02381-T01,1,2025-05-04 05:58:00,Paid Social,Instagram Ads,Tablet,0,0,0.0
CUST-02381,JOURNEY-02381,JOURNEY-02381-T02,2,2025-05-08 04:52:00,Email,Promotional Email,Desktop,0,0,0.0
CUST-02381,JOURNEY-02381,JOURNEY-02381-T03,3,2025-05-08 10:22:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-02382,JOURNEY-02382,JOURNEY-02382-T01,1,2025-04-13 17:48:00,Direct,Direct Visit,Tablet,0,0,0.0
CUST-02382,JOURNEY-02382,JOURNEY-02382-T02,2,2025-04-15 09:28:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-02382,JOURNEY-02382,JOURNEY-02382-T03,3,2025-04-17 21:46:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-02382,JOURNEY-02382,JOURNEY-02382-T04,4,2025-04-21 00:01:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02382,JOURNEY-02382,JOURNEY-02382-T05,5,2025-04-24 12:15:00,Email,Newsletter,Mobile,0,0,0.0
CUST-02383,JOURNEY-02383,JOURNEY-02383-T01,1,2025-06-17 08:26:00,Paid Social,Facebook Ads,Desktop,1,0,0.0
CUST-02383,JOURNEY-02383,JOURNEY-02383-T02,2,2025-06-20 18:33:00,Display,Banner Campaign,Desktop,1,1,133.51
CUST-02384,JOURNEY-02384,JOURNEY-02384-T01,1,2025-04-19 04:23:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02384,JOURNEY-02384,JOURNEY-02384-T02,2,2025-04-21 10:57:00,Organic Social,Instagram Organic,Desktop,0,0,0.0
CUST-02384,JOURNEY-02384,JOURNEY-02384-T03,3,2025-04-23 07:33:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-02384,JOURNEY-02384,JOURNEY-02384-T04,4,2025-04-25 16:04:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-02385,JOURNEY-02385,JOURNEY-02385-T01,1,2025-03-11 12:31:00,Referral,Affiliate,Desktop,0,0,0.0
CUST-02385,JOURNEY-02385,JOURNEY-02385-T02,2,2025-03-13 00:40:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02385,JOURNEY-02385,JOURNEY-02385-T03,3,2025-03-16 08:26:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-02386,JOURNEY-02386,JOURNEY-02386-T01,1,2025-04-29 12:54:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02386,JOURNEY-02386,JOURNEY-02386-T02,2,2025-04-29 17:49:00,Display,Retargeting,Mobile,0,0,0.0
CUST-02386,JOURNEY-02386,JOURNEY-02386-T03,3,2025-05-02 02:01:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02386,JOURNEY-02386,JOURNEY-02386-T04,4,2025-05-04 15:55:00,Organic Search,SEO Blog,Tablet,0,0,0.0
CUST-02387,JOURNEY-02387,JOURNEY-02387-T01,1,2025-04-11 15:55:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-02387,JOURNEY-02387,JOURNEY-02387-T02,2,2025-04-15 03:06:00,Email,Welcome Series,Tablet,0,0,0.0
CUST-02388,JOURNEY-02388,JOURNEY-02388-T01,1,2025-01-07 07:57:00,Email,Welcome Series,Mobile,0,0,0.0
CUST-02388,JOURNEY-02388,JOURNEY-02388-T02,2,2025-01-07 22:11:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02388,JOURNEY-02388,JOURNEY-02388-T03,3,2025-01-11 12:23:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-02388,JOURNEY-02388,JOURNEY-02388-T04,4,2025-01-13 02:58:00,Referral,Affiliate,Mobile,0,0,0.0
CUST-02389,JOURNEY-02389,JOURNEY-02389-T01,1,2025-04-17 15:12:00,Organic Search,Educational Content,Desktop,0,0,0.0
CUST-02389,JOURNEY-02389,JOURNEY-02389-T02,2,2025-04-19 06:33:00,Referral,Customer Referral,Desktop,0,0,0.0
CUST-02389,JOURNEY-02389,JOURNEY-02389-T03,3,2025-04-22 21:49:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-02389,JOURNEY-02389,JOURNEY-02389-T04,4,2025-04-23 01:07:00,Paid Social,Facebook Ads,Mobile,0,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T01,1,2025-02-17 22:24:00,Email,Newsletter,Desktop,1,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T02,2,2025-02-20 21:27:00,Paid Search,Competitor Search,Mobile,1,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T03,3,2025-02-23 10:21:00,Email,Promotional Email,Tablet,1,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T04,4,2025-02-26 19:46:00,Organic Search,Educational Content,Desktop,1,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T05,5,2025-03-02 17:43:00,Paid Search,Product Search,Mobile,1,0,0.0
CUST-02390,JOURNEY-02390,JOURNEY-02390-T06,6,2025-03-04 15:40:00,Organic Social,Instagram Organic,Mobile,1,1,172.88
CUST-02391,JOURNEY-02391,JOURNEY-02391-T01,1,2025-06-05 17:21:00,Paid Search,Competitor Search,Desktop,0,0,0.0
CUST-02392,JOURNEY-02392,JOURNEY-02392-T01,1,2025-06-22 22:56:00,Display,Banner Campaign,Desktop,0,0,0.0
CUST-02392,JOURNEY-02392,JOURNEY-02392-T02,2,2025-06-23 14:24:00,Referral,Partner Website,Desktop,0,0,0.0
CUST-02392,JOURNEY-02392,JOURNEY-02392-T03,3,2025-06-24 04:08:00,Email,Promotional Email,Mobile,0,0,0.0
CUST-02393,JOURNEY-02393,JOURNEY-02393-T01,1,2025-02-14 12:38:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-02393,JOURNEY-02393,JOURNEY-02393-T02,2,2025-02-18 12:14:00,Email,Promotional Email,Desktop,0,0,0.0
CUST-02393,JOURNEY-02393,JOURNEY-02393-T03,3,2025-02-21 05:05:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-02394,JOURNEY-02394,JOURNEY-02394-T01,1,2025-05-25 07:40:00,Paid Search,Competitor Search,Desktop,0,0,0.0
CUST-02394,JOURNEY-02394,JOURNEY-02394-T02,2,2025-05-28 23:58:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-02395,JOURNEY-02395,JOURNEY-02395-T01,1,2025-06-14 02:15:00,Paid Search,Competitor Search,Mobile,0,0,0.0
CUST-02395,JOURNEY-02395,JOURNEY-02395-T02,2,2025-06-14 21:20:00,Display,Prospecting,Desktop,0,0,0.0
CUST-02396,JOURNEY-02396,JOURNEY-02396-T01,1,2025-05-12 00:12:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02396,JOURNEY-02396,JOURNEY-02396-T02,2,2025-05-12 20:06:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-02396,JOURNEY-02396,JOURNEY-02396-T03,3,2025-05-13 11:11:00,Organic Search,SEO Blog,Tablet,0,0,0.0
CUST-02396,JOURNEY-02396,JOURNEY-02396-T04,4,2025-05-13 13:45:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02397,JOURNEY-02397,JOURNEY-02397-T01,1,2025-03-02 18:28:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-02397,JOURNEY-02397,JOURNEY-02397-T02,2,2025-03-06 06:59:00,Display,Banner Campaign,Desktop,0,0,0.0
CUST-02397,JOURNEY-02397,JOURNEY-02397-T03,3,2025-03-07 01:18:00,Email,Welcome Series,Mobile,0,0,0.0
CUST-02397,JOURNEY-02397,JOURNEY-02397-T04,4,2025-03-07 17:22:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-02398,JOURNEY-02398,JOURNEY-02398-T01,1,2025-01-18 22:26:00,Paid Search,Competitor Search,Tablet,0,0,0.0
CUST-02398,JOURNEY-02398,JOURNEY-02398-T02,2,2025-01-19 20:59:00,Organic Social,Instagram Organic,Tablet,0,0,0.0
CUST-02399,JOURNEY-02399,JOURNEY-02399-T01,1,2025-05-07 05:26:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02399,JOURNEY-02399,JOURNEY-02399-T02,2,2025-05-07 07:26:00,Paid Search,Product Search,Desktop,1,0,0.0
CUST-02399,JOURNEY-02399,JOURNEY-02399-T03,3,2025-05-08 14:56:00,Organic Social,Instagram Organic,Mobile,1,0,0.0
CUST-02399,JOURNEY-02399,JOURNEY-02399-T04,4,2025-05-11 23:39:00,Referral,Customer Referral,Mobile,1,1,372.54
CUST-02400,JOURNEY-02400,JOURNEY-02400-T01,1,2025-03-08 11:41:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-02400,JOURNEY-02400,JOURNEY-02400-T02,2,2025-03-10 19:13:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-02400,JOURNEY-02400,JOURNEY-02400-T03,3,2025-03-12 11:39:00,Organic Social,LinkedIn Organic,Tablet,0,0,0.0
CUST-02400,JOURNEY-02400,JOURNEY-02400-T04,4,2025-03-16 05:42:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02401,JOURNEY-02401,JOURNEY-02401-T01,1,2025-06-21 11:06:00,Referral,Customer Referral,Mobile,0,0,0.0
CUST-02401,JOURNEY-02401,JOURNEY-02401-T02,2,2025-06-24 20:30:00,Organic Search,SEO Blog,Desktop,0,0,0.0
CUST-02401,JOURNEY-02401,JOURNEY-02401-T03,3,2025-06-27 13:44:00,Display,Banner Campaign,Desktop,0,0,0.0
CUST-02401,JOURNEY-02401,JOURNEY-02401-T04,4,2025-06-28 23:01:00,Email,Welcome Series,Mobile,0,0,0.0
CUST-02401,JOURNEY-02401,JOURNEY-02401-T05,5,2025-06-29 22:18:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-02402,JOURNEY-02402,JOURNEY-02402-T01,1,2025-03-04 07:08:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-02402,JOURNEY-02402,JOURNEY-02402-T02,2,2025-03-04 18:39:00,Referral,Partner Website,Desktop,0,0,0.0
CUST-02402,JOURNEY-02402,JOURNEY-02402-T03,3,2025-03-05 06:42:00,Email,Promotional Email,Tablet,0,0,0.0
CUST-02402,JOURNEY-02402,JOURNEY-02402-T04,4,2025-03-06 08:25:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02402,JOURNEY-02402,JOURNEY-02402-T05,5,2025-03-08 22:56:00,Organic Social,Instagram Organic,Desktop,0,0,0.0
CUST-02403,JOURNEY-02403,JOURNEY-02403-T01,1,2025-05-06 12:43:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02403,JOURNEY-02403,JOURNEY-02403-T02,2,2025-05-08 04:19:00,Email,Promotional Email,Desktop,0,0,0.0
CUST-02403,JOURNEY-02403,JOURNEY-02403-T03,3,2025-05-09 06:27:00,Referral,Affiliate,Mobile,0,0,0.0
CUST-02404,JOURNEY-02404,JOURNEY-02404-T01,1,2025-05-17 06:46:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-02404,JOURNEY-02404,JOURNEY-02404-T02,2,2025-05-18 20:04:00,Organic Social,TikTok Organic,Desktop,0,0,0.0
CUST-02404,JOURNEY-02404,JOURNEY-02404-T03,3,2025-05-20 17:23:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02405,JOURNEY-02405,JOURNEY-02405-T01,1,2025-01-29 13:42:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-02405,JOURNEY-02405,JOURNEY-02405-T02,2,2025-01-30 02:43:00,Paid Search,Brand Search,Tablet,0,0,0.0
CUST-02405,JOURNEY-02405,JOURNEY-02405-T03,3,2025-02-01 08:03:00,Referral,Customer Referral,Mobile,0,0,0.0
CUST-02405,JOURNEY-02405,JOURNEY-02405-T04,4,2025-02-01 18:15:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-02406,JOURNEY-02406,JOURNEY-02406-T01,1,2025-05-18 09:24:00,Display,Retargeting,Desktop,0,0,0.0
CUST-02406,JOURNEY-02406,JOURNEY-02406-T02,2,2025-05-18 18:48:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02406,JOURNEY-02406,JOURNEY-02406-T03,3,2025-05-21 08:58:00,Email,Newsletter,Mobile,0,0,0.0
CUST-02406,JOURNEY-02406,JOURNEY-02406-T04,4,2025-05-24 06:45:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02407,JOURNEY-02407,JOURNEY-02407-T01,1,2025-02-16 02:09:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02407,JOURNEY-02407,JOURNEY-02407-T02,2,2025-02-19 05:12:00,Organic Search,Product Pages,Mobile,0,0,0.0
CUST-02407,JOURNEY-02407,JOURNEY-02407-T03,3,2025-02-20 01:55:00,Paid Social,Instagram Ads,Desktop,0,0,0.0
CUST-02407,JOURNEY-02407,JOURNEY-02407-T04,4,2025-02-21 12:13:00,Organic Search,SEO Blog,Desktop,0,0,0.0
CUST-02408,JOURNEY-02408,JOURNEY-02408-T01,1,2025-03-04 21:22:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02408,JOURNEY-02408,JOURNEY-02408-T02,2,2025-03-06 01:27:00,Display,Prospecting,Mobile,0,0,0.0
CUST-02409,JOURNEY-02409,JOURNEY-02409-T01,1,2025-01-22 21:27:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-02409,JOURNEY-02409,JOURNEY-02409-T02,2,2025-01-24 10:37:00,Referral,Customer Referral,Desktop,0,0,0.0
CUST-02409,JOURNEY-02409,JOURNEY-02409-T03,3,2025-01-24 15:13:00,Display,Retargeting,Desktop,0,0,0.0
CUST-02410,JOURNEY-02410,JOURNEY-02410-T01,1,2025-03-02 17:58:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-02410,JOURNEY-02410,JOURNEY-02410-T02,2,2025-03-03 10:35:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02410,JOURNEY-02410,JOURNEY-02410-T03,3,2025-03-05 06:25:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-02410,JOURNEY-02410,JOURNEY-02410-T04,4,2025-03-06 12:17:00,Organic Search,Educational Content,Desktop,0,0,0.0
CUST-02411,JOURNEY-02411,JOURNEY-02411-T01,1,2025-02-02 14:08:00,Display,Retargeting,Desktop,1,0,0.0
CUST-02411,JOURNEY-02411,JOURNEY-02411-T02,2,2025-02-06 06:15:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02411,JOURNEY-02411,JOURNEY-02411-T03,3,2025-02-07 01:16:00,Paid Social,LinkedIn Ads,Mobile,1,1,94.09
CUST-02412,JOURNEY-02412,JOURNEY-02412-T01,1,2025-01-05 04:59:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02412,JOURNEY-02412,JOURNEY-02412-T02,2,2025-01-07 16:40:00,Display,Retargeting,Mobile,0,0,0.0
CUST-02412,JOURNEY-02412,JOURNEY-02412-T03,3,2025-01-08 11:38:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02413,JOURNEY-02413,JOURNEY-02413-T01,1,2025-01-06 17:48:00,Display,Banner Campaign,Mobile,1,0,0.0
CUST-02413,JOURNEY-02413,JOURNEY-02413-T02,2,2025-01-07 11:38:00,Paid Search,Brand Search,Desktop,1,0,0.0
CUST-02413,JOURNEY-02413,JOURNEY-02413-T03,3,2025-01-09 20:43:00,Direct,Direct Visit,Desktop,1,0,0.0
CUST-02413,JOURNEY-02413,JOURNEY-02413-T04,4,2025-01-12 09:21:00,Organic Social,LinkedIn Organic,Desktop,1,0,0.0
CUST-02413,JOURNEY-02413,JOURNEY-02413-T05,5,2025-01-14 01:02:00,Paid Social,Facebook Ads,Desktop,1,1,64.38
CUST-02414,JOURNEY-02414,JOURNEY-02414-T01,1,2025-04-21 20:06:00,Paid Search,Product Search,Desktop,1,0,0.0
CUST-02414,JOURNEY-02414,JOURNEY-02414-T02,2,2025-04-24 09:48:00,Email,Welcome Series,Mobile,1,0,0.0
CUST-02414,JOURNEY-02414,JOURNEY-02414-T03,3,2025-04-25 22:40:00,Paid Search,Product Search,Desktop,1,0,0.0
CUST-02414,JOURNEY-02414,JOURNEY-02414-T04,4,2025-04-28 12:58:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02414,JOURNEY-02414,JOURNEY-02414-T05,5,2025-05-01 00:10:00,Display,Banner Campaign,Desktop,1,0,0.0
CUST-02414,JOURNEY-02414,JOURNEY-02414-T06,6,2025-05-02 15:19:00,Email,Promotional Email,Desktop,1,1,100.65
CUST-02415,JOURNEY-02415,JOURNEY-02415-T01,1,2025-06-11 01:47:00,Referral,Partner Website,Mobile,0,0,0.0
CUST-02416,JOURNEY-02416,JOURNEY-02416-T01,1,2025-03-02 05:41:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02416,JOURNEY-02416,JOURNEY-02416-T02,2,2025-03-04 22:42:00,Email,Welcome Series,Mobile,0,0,0.0
CUST-02416,JOURNEY-02416,JOURNEY-02416-T03,3,2025-03-05 09:54:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-02416,JOURNEY-02416,JOURNEY-02416-T04,4,2025-03-08 16:02:00,Paid Social,Instagram Ads,Mobile,0,0,0.0
CUST-02417,JOURNEY-02417,JOURNEY-02417-T01,1,2025-05-24 18:08:00,Paid Search,Brand Search,Desktop,0,0,0.0
CUST-02417,JOURNEY-02417,JOURNEY-02417-T02,2,2025-05-25 09:35:00,Display,Retargeting,Mobile,0,0,0.0
CUST-02418,JOURNEY-02418,JOURNEY-02418-T01,1,2025-03-08 13:17:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02418,JOURNEY-02418,JOURNEY-02418-T02,2,2025-03-08 22:21:00,Organic Social,TikTok Organic,Mobile,0,0,0.0
CUST-02419,JOURNEY-02419,JOURNEY-02419-T01,1,2025-02-24 00:56:00,Referral,Partner Website,Desktop,0,0,0.0
CUST-02419,JOURNEY-02419,JOURNEY-02419-T02,2,2025-02-27 07:02:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-02419,JOURNEY-02419,JOURNEY-02419-T03,3,2025-03-02 21:44:00,Referral,Partner Website,Desktop,0,0,0.0
CUST-02420,JOURNEY-02420,JOURNEY-02420-T01,1,2025-04-12 03:28:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02420,JOURNEY-02420,JOURNEY-02420-T02,2,2025-04-13 19:52:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-02421,JOURNEY-02421,JOURNEY-02421-T01,1,2025-06-14 00:07:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02421,JOURNEY-02421,JOURNEY-02421-T02,2,2025-06-15 14:06:00,Organic Search,Educational Content,Mobile,0,0,0.0
CUST-02421,JOURNEY-02421,JOURNEY-02421-T03,3,2025-06-18 09:23:00,Paid Social,Facebook Ads,Desktop,0,0,0.0
CUST-02421,JOURNEY-02421,JOURNEY-02421-T04,4,2025-06-21 19:01:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-02421,JOURNEY-02421,JOURNEY-02421-T05,5,2025-06-22 15:53:00,Email,Welcome Series,Desktop,0,0,0.0
CUST-02422,JOURNEY-02422,JOURNEY-02422-T01,1,2025-02-03 03:45:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-02422,JOURNEY-02422,JOURNEY-02422-T02,2,2025-02-04 13:24:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02422,JOURNEY-02422,JOURNEY-02422-T03,3,2025-02-07 15:19:00,Display,Retargeting,Desktop,0,0,0.0
CUST-02423,JOURNEY-02423,JOURNEY-02423-T01,1,2025-01-01 01:53:00,Organic Social,Instagram Organic,Desktop,0,0,0.0
CUST-02423,JOURNEY-02423,JOURNEY-02423-T02,2,2025-01-01 22:28:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T01,1,2025-04-05 05:42:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T02,2,2025-04-08 21:05:00,Referral,Affiliate,Mobile,1,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T03,3,2025-04-09 00:13:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T04,4,2025-04-09 21:59:00,Organic Search,SEO Blog,Mobile,1,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T05,5,2025-04-13 18:37:00,Referral,Affiliate,Desktop,1,0,0.0
CUST-02424,JOURNEY-02424,JOURNEY-02424-T06,6,2025-04-13 20:54:00,Paid Search,Brand Search,Desktop,1,1,152.24
CUST-02425,JOURNEY-02425,JOURNEY-02425-T01,1,2025-02-10 22:53:00,Organic Social,Instagram Organic,Tablet,1,0,0.0
CUST-02425,JOURNEY-02425,JOURNEY-02425-T02,2,2025-02-14 08:58:00,Paid Social,Facebook Ads,Mobile,1,0,0.0
CUST-02425,JOURNEY-02425,JOURNEY-02425-T03,3,2025-02-17 07:22:00,Referral,Affiliate,Mobile,1,0,0.0
CUST-02425,JOURNEY-02425,JOURNEY-02425-T04,4,2025-02-20 18:05:00,Email,Welcome Series,Desktop,1,0,0.0
CUST-02425,JOURNEY-02425,JOURNEY-02425-T05,5,2025-02-21 09:04:00,Organic Search,SEO Blog,Desktop,1,1,92.85
CUST-02426,JOURNEY-02426,JOURNEY-02426-T01,1,2025-05-02 08:45:00,Email,Newsletter,Mobile,1,0,0.0
CUST-02426,JOURNEY-02426,JOURNEY-02426-T02,2,2025-05-02 20:58:00,Organic Social,TikTok Organic,Mobile,1,0,0.0
CUST-02426,JOURNEY-02426,JOURNEY-02426-T03,3,2025-05-03 04:17:00,Paid Search,Brand Search,Mobile,1,1,30.16
CUST-02427,JOURNEY-02427,JOURNEY-02427-T01,1,2025-03-16 12:18:00,Organic Social,Instagram Organic,Mobile,1,0,0.0
CUST-02427,JOURNEY-02427,JOURNEY-02427-T02,2,2025-03-18 03:22:00,Direct,Direct Visit,Mobile,1,0,0.0
CUST-02427,JOURNEY-02427,JOURNEY-02427-T03,3,2025-03-21 17:17:00,Organic Social,LinkedIn Organic,Desktop,1,0,0.0
CUST-02427,JOURNEY-02427,JOURNEY-02427-T04,4,2025-03-23 14:07:00,Direct,Direct Visit,Desktop,1,1,142.54
CUST-02428,JOURNEY-02428,JOURNEY-02428-T01,1,2025-06-05 05:54:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02428,JOURNEY-02428,JOURNEY-02428-T02,2,2025-06-07 03:48:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-02428,JOURNEY-02428,JOURNEY-02428-T03,3,2025-06-10 10:53:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-02428,JOURNEY-02428,JOURNEY-02428-T04,4,2025-06-11 15:07:00,Paid Social,LinkedIn Ads,Desktop,0,0,0.0
CUST-02428,JOURNEY-02428,JOURNEY-02428-T05,5,2025-06-13 20:09:00,Referral,Partner Website,Desktop,0,0,0.0
CUST-02428,JOURNEY-02428,JOURNEY-02428-T06,6,2025-06-15 15:35:00,Paid Search,Brand Search,Tablet,0,0,0.0
CUST-02429,JOURNEY-02429,JOURNEY-02429-T01,1,2025-04-24 16:15:00,Display,Banner Campaign,Mobile,0,0,0.0
CUST-02429,JOURNEY-02429,JOURNEY-02429-T02,2,2025-04-27 08:38:00,Direct,Direct Visit,Tablet,0,0,0.0
CUST-02429,JOURNEY-02429,JOURNEY-02429-T03,3,2025-04-29 18:28:00,Display,Prospecting,Mobile,0,0,0.0
CUST-02429,JOURNEY-02429,JOURNEY-02429-T04,4,2025-04-30 12:58:00,Organic Search,SEO Blog,Desktop,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T01,1,2025-02-01 02:23:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T02,2,2025-02-02 20:00:00,Display,Retargeting,Mobile,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T03,3,2025-02-06 03:25:00,Paid Search,Product Search,Desktop,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T04,4,2025-02-07 18:44:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T05,5,2025-02-08 16:45:00,Organic Social,Instagram Organic,Mobile,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T06,6,2025-02-12 04:40:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02430,JOURNEY-02430,JOURNEY-02430-T07,7,2025-02-14 13:22:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-02431,JOURNEY-02431,JOURNEY-02431-T01,1,2025-04-04 08:53:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02431,JOURNEY-02431,JOURNEY-02431-T02,2,2025-04-05 10:00:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-02431,JOURNEY-02431,JOURNEY-02431-T03,3,2025-04-08 07:06:00,Organic Search,Product Pages,Desktop,0,0,0.0
CUST-02431,JOURNEY-02431,JOURNEY-02431-T04,4,2025-04-12 02:33:00,Paid Search,Product Search,Mobile,0,0,0.0
CUST-02431,JOURNEY-02431,JOURNEY-02431-T05,5,2025-04-14 18:02:00,Referral,Affiliate,Mobile,0,0,0.0
CUST-02432,JOURNEY-02432,JOURNEY-02432-T01,1,2025-05-19 23:51:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02432,JOURNEY-02432,JOURNEY-02432-T02,2,2025-05-20 12:46:00,Paid Search,Brand Search,Mobile,0,0,0.0
CUST-02432,JOURNEY-02432,JOURNEY-02432-T03,3,2025-05-24 00:52:00,Organic Search,SEO Blog,Mobile,0,0,0.0
CUST-02432,JOURNEY-02432,JOURNEY-02432-T04,4,2025-05-26 12:44:00,Email,Welcome Series,Tablet,0,0,0.0
CUST-02433,JOURNEY-02433,JOURNEY-02433-T01,1,2025-04-11 13:06:00,Direct,Direct Visit,Desktop,0,0,0.0
CUST-02433,JOURNEY-02433,JOURNEY-02433-T02,2,2025-04-13 03:40:00,Paid Social,LinkedIn Ads,Mobile,0,0,0.0
CUST-02433,JOURNEY-02433,JOURNEY-02433-T03,3,2025-04-13 12:23:00,Direct,Direct Visit,Mobile,0,0,0.0
CUST-02434,JOURNEY-02434,JOURNEY-02434-T01,1,2025-06-16 22:28:00,Direct,Direct Visit,Desktop,1,0,0.0
CUST-02434,JOURNEY-02434,JOURNEY-02434-T02,2,2025-06-18 19:31:00,Referral,Partner Website,Desktop,1,0,0.0
CUST-02434,JOURNEY-02434,JOURNEY-02434-T03,3,2025-06-20 02:56:00,Email,Newsletter,Mobile,1,0,0.0
